C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,2545073,3067724
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,2545098,3067758
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,2545120,3067770
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,15135329,14725449
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,15135329,14725449
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,15135334,14725466
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,15135345,14725475
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,15135381,14725495
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,15135400,14725501
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,7403245,8701590
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,7403245,8701593
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,7403253,8701667
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,7403267,8701710
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,7403315,8701757
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,7403357,8701778
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,6764435,5201728
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,6764437,5201730
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,6764449,5201829
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,6764466,5201897
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,6764554,5201952
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,6764624,5201980
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,17974199,7202533
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,17974203,7202544
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,17974231,7202694
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,17974294,7202778
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,17974488,7202848
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,17974607,7202878
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,783661,625215
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,783661,625215
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,783661,625226
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,783662,625236
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,783664,625240
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,783665,625247
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,71195088,21050464
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,71195088,21050464
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,71195103,21050487
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,71195112,21050494
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,71195161,21050499
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,71195197,21050504
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,2217197,17386064
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,2217199,17386071
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,2217205,17386204
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,2217222,17386307
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,2217250,17386421
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,2217277,17386498
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,1105608,2542401
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,1105610,2542405
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,1105619,2542461
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,1105635,2542513
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,1105685,2542592
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,1105715,2542633
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,4803982,3393592
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,4803982,3393597
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,4803997,3393654
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,4804043,3393710
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,4804151,3393771
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,4804220,3393795
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,175670,553426
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,175670,553440
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,175670,553525
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,175670,553613
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,175670,553718
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,175670,553770
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,6735848,4060439
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,6735851,4060442
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,6735866,4060476
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,6735901,4060496
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,6735986,4060514
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,6736062,4060532
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,13464661,1482955
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,13464662,1482958
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,13464690,1482967
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,13464750,1482974
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,13464918,1482986
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,13465028,1482992
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,263663,183794
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,263664,183794
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,263672,183810
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,263691,183821
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,263730,183839
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,263757,183847
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,235843,291022
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,235843,291026
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,235856,291062
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,235870,291079
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,235903,291110
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,235930,291128
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,272142,378935
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,272143,378938
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,272151,379026
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,272165,379089
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,272219,379142
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,272249,379175
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,322920,248826
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,322920,248831
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,322931,248888
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,322945,248936
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,322992,248968
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,323009,248991
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,219370,541516
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,219370,541517
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,219375,541524
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,219381,541531
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,219391,541547
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,219401,541556
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,127522,469694
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,127522,469695
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,127529,469768
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,127537,469813
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,127583,469855
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,127607,469872
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,1087127,2642924
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,1087128,2642929
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,1087134,2643062
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,1087151,2643149
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,1087201,2643214
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,1087245,2643247
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,4626135,3878608
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,4626136,3878613
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,4626166,3878794
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,4626188,3878874
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,4626274,3878929
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,4626348,3878946
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,3376008,602326
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,3376010,602327
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,3376083,602419
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,3376143,602482
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,3376346,602533
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,3376489,602563
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,997504,622576
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,997504,622579
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,997521,622646
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,997551,622695
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,997662,622758
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,997733,622783
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,6026544,2808567
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,6026544,2808570
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,6026558,2808632
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,6026581,2808686
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,6026657,2808750
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,6026725,2808780
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,7893021,2166285
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,7893026,2166291
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,7893048,2166342
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,7893099,2166388
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,7893212,2166440
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,7893287,2166459
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,26337754,4276039
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,26337754,4276041
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,26337762,4276054
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,26337803,4276066
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,26337896,4276080
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-26T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,26337949,4276090
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,337480,1029011
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,337480,1029013
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,337484,1029058
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,337487,1029089
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,337503,1029126
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,337515,1029140
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,2544996,3067460
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,2544996,3067462
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,2545004,3067526
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,2545008,3067561
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,2545043,3067596
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,2545056,3067611
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,15135244,14725387
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,15135245,14725390
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,15135249,14725405
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,15135259,14725419
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T17:00:00Z,REGULAR,15135305,14725434
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T21:00:00Z,REGULAR,15135322,14725447
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T01:00:00Z,REGULAR,7403072,8701350
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T05:00:00Z,REGULAR,7403073,8701353
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T09:00:00Z,REGULAR,7403083,8701436
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-03-25T00:00:00Z,1899-12-31T13:00:00Z,REGULAR,7403099,8701490
